3,1.299038105676658,5.19615242270663
4,2.0,3.9999999999999996
5,2.3776412907378837,3.6327126400268037
6,2.598076211353316,3.4641016151377544
7,2.7364101886381045,3.3710223316527004
8,2.82842712474619,3.3137084989847603
9,2.892544243589427,3.275732108395821
10,2.938926261462366,3.249196962329063
11,2.9735244960057865,3.229891422322034
12,2.9999999999999996,3.2153903091734723
13,3.0207006182844953,3.2042122194157074
14,3.037186173822907,3.195408641462099
15,3.050524823068501,3.1883484250503313
16,3.0614674589207183,3.182597878074528
17,3.0705541625908,3.1778507508356117
18,3.0781812899310186,3.17388565275237
19,3.084644957444493,3.170539238051492
20,3.090169943749474,3.1676888064907254
21,3.094929331314494,3.165240713265423
22,3.0990581252557265,3.163122467889413
23,3.1026628683057793,3.1612772359837433
24,3.105828541230249,3.1596599420975
25,3.108623589560685,3.1582344611527042
26,3.1111036357382504,3.156971563778774
27,3.1133142550229422,3.1558473924701214
28,3.1152930753884016,3.154842317203109
29,3.117071383059849,3.1539400660943384
30,3.11867536226639,3.153127057970294
31,3.120127061374231,3.152391884913905
32,3.121445152258052,3.151724907429256
33,3.122645531946768,3.151117935029182
34,3.1237418028816957,3.1505639722290124
35,3.1247456589761415,3.150057015061043
36,3.125667198004746,3.149591886933264
37,3.126515175954208,3.149164105364881
38,3.127297215333944,3.1487697731291373
39,3.1280199767263244,3.148405488821118
40,3.1286893008046173,3.1480682729847373
41,3.129310326486927,3.147755506778185
42,3.1298875896996634,3.1474648808016528
43,3.1304251063026047,3.1471943522063826
44,3.130926442012273,3.14694210858707
45,3.1313947716014723,3.146706537457969
46,3.1318329292136715,3.146486200346656
47,3.132243451283802,3.1462798107235814
48,3.1326286132812378,3.146086215131435
49,3.132990461270397,3.145904376994655
50,3.1333308391076065,3.145733362682488
51,3.13365141195021,3.1455723294739473
52,3.1339536866383995,3.1454205151336008
53,3.134239029416194,3.1452772288563007
54,3.134508681381216,3.1451418433791036
55,3.134763771989867,3.1450137880914864
56,3.13500533089262,3.1448925430019714
57,3.1352342983312598,3.144777633441586
58,3.1354515342943112,3.144668625403038
59,3.1356578265972797,3.1445651214298462
60,3.1358538980296036,3.144466756982472
61,3.1360404126894923,3.144373197219199
62,3.136217981610397,3.1442841341385273
63,3.1363871677682247,3.144199284037388
64,3.1365484905459393,3.1441183852459043
65,3.136702429721741,3.1440411961048302
66,3.1368494290380275,3.1439674931563864
67,3.1369898994007506,3.1438970695231436
68,3.1371242217522677,3.1438297334529373
69,3.1372527496552194,3.143765307010647
70,3.1373758116201724,3.143703624900147
71,3.137493713205658,3.1436445334018224
72,3.137606738915694,3.1435878894128684
73,3.1377151539167962,3.143533559579172
74,3.13781920559384,3.143481419508908
75,3.137919124961831,3.1434313530591806
76,3.1380151279486284,3.1433832516880567
77,3.138107416561932,3.143337013865224
78,3.1381961799523093,3.143292544535291
79,3.138281595382718,3.1432497546284166
80,3.1383638291137976,3.143208560613571
81,3.138443037213203,3.1431688840902154
82,3.1385193662963218,3.143130651414687
83,3.138592954204953,3.1430937933579455
84,3.1386639306298187,3.1430582447917197
85,3.138732417682143,3.1430239444003805
86,3.138798530419024,3.142990834416163
87,3.138862377326799,3.142958860375603
88,3.138924060766223,3.1429279708952578
89,3.1389836773828375,3.142898117464996
90,3.1390413184856385,3.142869254257296
91,3.139097070396784,3.1428413379511437
92,3.139151014774865,3.1428143275692872
93,3.1392032289139866,3.142788184327673
94,3.139253786020713,3.1427628714960623
95,3.1393027554707236,3.142738354268867
96,3.1393502030468667,3.1427145996453683
97,3.1393961911601336,3.1426915763185437
98,3.1394407790549326,3.142669254571802
99,3.1394840229999432,3.1426476061829955
100,3.1395259764656687,3.142626604335115
101,3.1395666902897665,3.1426062235331598
102,3.1396062128310844,3.142586439526687
103,3.1396445901132886,3.1425672292376
104,3.1396818659588748,3.1425485706927847
105,3.139718082114294,3.142530442961215
106,3.1397532783668574,3.142512826095199
107,3.1397874926540323,3.142495701075452
108,3.1398207611656948,3.1424790497597193
109,3.139853118439839,3.14246285483468
110,3.1398845974522387,3.1424470997709104
111,3.1399152297004753,3.142431768780665
112,3.13994504528274,3.142416846778296
113,3.1399740729717807,3.142402319343113
114,3.14000234028433,3.1423881726845115
115,3.140029873546326,3.142374393609223
116,3.1400566979542166,3.1423609694905283
117,3.140082837632613,3.142347888239309
118,3.1401083156885403,3.142335138276812
119,3.140133154262511,3.1423227085090053
120,3.1401573745766296,3.1423105883024314
121,3.140180996979934,3.1422987674614467
122,3.1402040409911383,3.1422872362067653
123,3.1402265253389623,3.1422759851552216
124,3.140248468000188,3.1422650053006658
125,3.1402698862355973,3.1422542879959305
126,3.1402907966239213,3.1422438249357962
127,3.1403112150939263,3.142233608140889
128,3.140331156954753,3.142223629942457
129,3.1403506369246146,3.1422138829679738
130,3.140369669157959,3.142204360127511
131,3.1403882672711836,3.142195054600835
132,3.1404064443669912,3.1421859598251896
133,3.1404242130574724,3.1421770694837217
134,3.140441585485984,3.1421683774945004
135,3.140458573347899,3.1421598780001134
136,3.140475187910292,3.142151565357793
137,3.140491440030626,3.142143434130044
138,3.140507340174488,3.142135479075747
139,3.1405228984324434,3.1421276951417116
140,3.140538124536045,3.1421200774546425
141,3.1405530278730502,3.1421126213135118
142,3.140567617501899,3.1421053221822994
143,3.1405819021654704,3.1420981756830946
144,3.140595890304192,3.142091177589524
145,3.1406095900685016,3.1420843238205047
146,3.1406230093307244,3.142077610434286
147,3.140636155696383,3.1420710336227833
148,3.1406490365149744,3.1420645897061736
149,3.140661658890242,3.1420582751277486
150,3.1406740296899716,3.142052086448998
151,3.140686155555336,3.1420460203449356
152,3.1406980429098037,3.142040073599622
153,3.1407096979676528,3.1420342431019086
154,3.140721126742089,3.142028525841361
155,3.140732335053003,3.142022918904374
156,3.1407433285343807,3.142017419470456
157,3.1407541126413867,3.142012024808685
158,3.140764692657125,3.1420067322743113
159,3.1407750736991176,3.1420015393055167
160,3.140785260725489,3.141996443420316
161,3.1407952585408876,3.141991442213586
162,3.1408050718021534,3.141986533354229
163,3.1408147050237383,3.141981714582456
164,3.140824162582899,3.1419769837071803
165,3.140833448724671,3.141972338603532
166,3.1408425675666343,3.141967777210468
167,3.1408515231034713,3.141963297528485
168,3.1408603192113524,3.141958897617428
169,3.140868959652119,3.1419545755943887
170,3.1408774480773154,3.14195032963169
171,3.140885788032042,3.1419461579549526
172,3.14089398295866,3.1419420588412446
173,3.1409020362003375,3.1419380306172946
174,3.1409099510044682,3.141934071657791
175,3.14091773052594,3.1419301803837367
176,3.14092537783028,3.141926355260877
177,3.140932895896674,3.141922594798186
178,3.14094028762087,3.1419188975464127
179,3.140947555817965,3.1419152620966844
180,3.1409547032250873,3.1419116870791655
181,3.1409617325039716,3.141908171161764
182,3.1409686462434396,3.1419047130488926
183,3.14097544696178,3.1419013114802743
184,3.1409821371090465,3.1418979652297923
185,3.1409887190692607,3.1418946731043875
186,3.1409951951625388,3.141891433942992
187,3.141001567647135,3.1418882466155056
188,3.1410078387214093,3.1418851100218137
189,3.1410140105257267,3.1418820230908318
190,3.1410200851442807,3.1418789847795936
191,3.1410260646068515,3.1418759940723713
192,3.1410319508905093,3.1418730499798233
193,3.1410377459212397,3.14187015153818
194,3.1410434515755226,3.14186729780845
195,3.141049069681854,3.141864487875662
196,3.1410546020222068,3.1418617208481323
197,3.1410600503334476,3.141858995856754
198,3.1410654163086975,3.1418563120543186
199,3.1410707015986477,3.1418536686148513
200,3.141075907812829,3.1418510647329834
201,3.1410810365208413,3.14184849962333
202,3.1410860892535286,3.141845972519905
203,3.1410910675041293,3.1418434826755455
204,3.141095972729376,3.141841029361358
205,3.1411008063505594,3.1418386118661887
206,3.141105569754563,3.1418362294961057
207,3.141110264294852,3.1418338815739015
208,3.14111489129244,3.1418315674386093
209,3.1411194520368144,3.1418292864450432
210,3.141123947786838,3.141827037963342
211,3.1411283797716143,3.1418248213785396
212,3.1411327491913323,3.1418226360901396
213,3.1411370572180743,3.1418204815117137
214,3.141141304996604,3.141818357070504
215,3.141145493645129,3.1418162622070445
216,3.1411496242560317,3.1418141963747908
217,3.1411536978965873,3.141812159039765
218,3.141157715609649,3.1418101496802127
219,3.1411616784143184,3.141808167786263
220,3.1411655873065873,3.14180621285961
221,3.1411694432599715,3.141804284413198
222,3.1411732472261082,3.1418023819709178
223,3.141177000135348,3.1418005050673137
224,3.1411807028973233,3.141798653247297
225,3.141184356401499,3.141796826065872
226,3.1411879615177067,3.141795023087867
227,3.141191519096662,3.1417932438876757
228,3.1411950299704676,3.1417914880490074
229,3.1411984949530987,3.1417897551646417
230,3.1412019148408756,3.141788044836192
231,3.14120529041292,3.1417863566738786
232,3.141208622431601,3.141784690296305
233,3.1412119116429644,3.141783045330242
234,3.1412151587771473,3.14178142141042
235,3.14121836454879,3.1417798181793253
236,3.141221529657422,3.1417782352870045
237,3.1412246547878504,3.141776672390872
238,3.1412277406105242,3.141775129155526
239,3.1412307877818972,3.141773605252565
